Blue.count,red.count,Blue.percentage,red.percentage,total.clusters,average.clusters,area,circularity,Count_Nuclei,AngularSecondMoment,Contrast,Correlation,Entropy,Gabor,SumVariance,Variance,class
112050,244262,10.68592072,23.29463959,707,0.648623853,81.93635078,0.119928624,281,0.046652684,2.151484834,0.689252749,3.488171158,0.130114339,11.69568285,3.46110242,1
55006,233922,5.245780945,22.30854034,175,0.160550459,67.93714286,0.124976072,181,0.155556845,0.778798551,0.737384678,2.352421965,0.045538088,5.152161586,1.4879728,0
78271,201655,7.464504242,19.23131943,463,0.424770642,72.45788337,0.127782684,111,0.126273926,0.886628841,0.910082174,2.757596649,0.055849649,18.8338443,4.928508153,0
48740,199944,4.648208618,19.06814575,281,0.257798165,74.10320285,0.136182981,249,0.202154232,0.908368595,0.330478139,2.237029197,0.146751473,1.805114844,0.677888092,0
68145,144942,6.498813629,13.82274628,329,0.301834862,79.05167173,0.081429664,173,0.089425697,1.762194119,0.822156326,3.101650063,0.267549021,18.05347055,4.941783279,0
93387,241990,8.906078339,23.07796478,596,0.546788991,85.37919463,0.109974422,294,0.052472609,1.835685947,0.742940793,3.413917713,0.109229997,12.44651623,3.570517961,1
40455,83012,3.858089447,7.916641235,298,0.273394495,78.31879195,0.07967056,84,0.349837884,0.937019849,0.908420287,2.092000925,0.016819893,19.52369119,5.127757509,2
112099,216519,10.69059372,20.64886093,723,0.663302752,79.68049793,0.130993315,335,0.037590541,2.655823411,0.583506008,3.611696313,0.10855042,10.09740931,3.188800345,1
108469,259276,10.34440994,24.72648621,591,0.542201835,87.4534687,0.113713425,263,0.051699874,1.966905913,0.642702445,3.399386339,0.079572729,9.042997619,2.752696558,1
119506,219978,11.39698029,20.97873688,877,0.804587156,81.5336374,0.073767744,343,0.048817215,2.252567183,0.585392542,3.402491341,0.156828571,8.613443062,2.719510648,2
100791,271959,9.612178802,25.93603134,760,0.697247706,74.56447368,0.084180723,257,0.068547251,1.899081209,0.643433503,3.197517406,0.086672835,8.752927396,2.661426061,0
101319,157459,9.662532806,15.01646042,541,0.496330275,85.44731978,0.062905806,210,0.096945671,1.827649631,0.818705592,3.176870728,0.055900168,18.33447949,5.041567229,1
34452,85319,3.285598755,8.1366539,137,0.125688073,78.97080292,0.123730639,39,0.555032077,0.857312837,0.92199143,1.320488482,0.033644906,21.12265242,5.495138498,0
70653,273532,6.737995148,26.08604431,347,0.318348624,74.23054755,0.156250169,179,0.118213632,3.178399126,0.659604757,2.613839496,0.186734901,15.49635682,4.668699696,2
146895,248711,14.00899887,23.71892929,752,0.689908257,86.39095745,0.133466969,288,0.088989857,5.466873393,0.580709419,2.829066761,0.170187432,20.60984109,6.520761025,1
108308,296966,10.32905579,28.3208847,544,0.499082569,73.40625,0.140353844,210,0.119596734,2.100893923,0.639831322,2.524393738,0.269837197,9.565140269,2.917637956,0
48173,119247,4.594135284,11.37228012,231,0.211926606,75.38961039,0.137420743,109,0.392384764,2.113360638,0.806517937,1.824632747,0.115143598,19.731576,5.453921955,1
11816,144393,1.126861572,13.77038956,22,0.020183486,63.68181818,0.064451444,170,0.173585986,6.891018112,0.165479598,2.069898644,0.362046954,9.623894047,4.130068924,0
78459,298085,7.482433319,28.42760086,412,0.377981651,66.63106796,0.151391121,197,0.134891286,2.286343237,0.572804798,2.457472955,0.107229609,8.417626902,2.677204345,0
23583,245160,2.24905014,23.38027954,111,0.101834862,75.44144144,0.143444536,106,0.220460739,1.142874633,0.722061812,2.096309136,0.120512611,7.081059267,2.055124103,0
95755,155821,9.131908417,14.86024857,765,0.701834862,74.07189542,0.131918628,337,0.186954132,5.537138069,0.519801645,2.564271146,0.230810611,17.52474002,5.765713827,2
84239,322270,8.033657074,30.73406219,357,0.327522936,72.45938375,0.144730133,166,0.161877093,1.12075707,0.789310528,2.213931946,0.083700728,9.518146861,2.66178936,0
64993,248446,6.198215485,23.69365692,290,0.266055046,68.72758621,0.147466201,184,0.156335924,1.321273759,0.78233873,2.346172833,0.078639947,10.81930123,3.038624644,0
90355,172762,8.616924286,16.47586823,608,0.557798165,77.43092105,0.098409375,193,0.148892792,2.925237971,0.773281686,2.640708054,0.240515747,22.87980455,6.450565621,1
53499,195466,5.102062225,18.64109039,288,0.264220183,83.20138889,0.130869154,132,0.124660882,2.6111177,0.697200662,2.570916637,0.176043101,14.63539684,4.310694602,1
109683,296954,10.460186,28.3197403,527,0.483486239,76.70398482,0.121437218,163,0.119053363,2.153044847,0.630620557,2.527367276,0.094730249,9.504409932,2.92172528,0
117795,315329,11.23380661,30.07211685,550,0.504587156,76.32,0.118442505,161,0.128068836,3.016524088,0.571408545,2.487196087,0.137336583,11.05992889,3.51806024,0
171436,188768,16.34941101,18.00231934,68,0.062385321,76.70588235,0.092666539,245,0.39312561,2.086336351,0.897065787,1.364890573,0.446062756,38.44624741,10.11937633,0
187512,195646,17.88253784,18.65825653,692,0.634862385,80.66473988,0.102123013,217,0.056122217,1.794732493,0.847408699,3.304627157,0.119238627,21.72748734,5.868681029,1
23670,30409,2.257347107,2.900028229,89,0.081651376,82.50561798,0.092695646,44,0.546294837,0.499251079,0.918820726,1.398808455,0.01642017,11.79521245,3.054319628,1
98466,120447,9.390449524,11.48672104,424,0.388990826,84.20754717,0.079614508,184,0.130701201,1.817977741,0.87210119,2.920676688,0.156332816,26.60827031,7.099910533,1
108350,186597,10.33306122,17.79527664,714,0.655045872,83.67927171,0.103647249,282,0.03998008,2.675393877,0.610068349,3.602445199,0.156108023,11.04695935,3.43114582,1
161956,294080,15.44532776,28.0456543,897,0.82293578,85.74247492,0.116467567,359,0.086979627,1.4169941,0.560715983,2.89328818,0.070532102,5.034385467,1.612450474,1
71988,122185,6.865310669,11.65246964,330,0.302752294,76.82121212,0.105653622,113,0.146931486,1.44564918,0.835471066,2.835135575,0.080476109,16.12750046,4.392266088,0
47400,137499,4.52041626,13.11292648,174,0.159633028,72.35057471,0.095931299,127,0.114967429,1.379614043,0.86245735,2.997591936,0.118525316,18.68058947,5.013438316,0
163806,210987,15.62175751,20.1212883,873,0.800917431,93.41695304,0.07156464,319,0.065352405,1.900933904,0.79880154,3.217239809,0.090674912,16.9938738,4.73495466,1
110119,197654,10.5017662,18.84975433,604,0.55412844,82.73344371,0.08459688,225,0.065233151,1.655107967,0.806554921,3.223929462,0.101786355,15.45675197,4.2772648,1
152315,250063,14.52589035,23.84786606,1115,1.02293578,81.88430493,0.104050472,391,0.044790756,2.606351578,0.469021632,3.449043174,0.100860252,7.210814849,2.454132357,1
79751,254766,7.605648041,24.29637909,404,0.370642202,84.01980198,0.099779064,186,0.072545744,1.495392653,0.749266024,3.180505206,0.073013019,10.43262065,2.979658381,1
24853,64908,2.370166779,6.190109253,98,0.089908257,93.45918367,0.106083816,45,0.226728928,0.569275679,0.930815976,2.230447642,0.049527336,15.8852846,4.117645435,1
108059,225469,10.3053093,21.50239944,704,0.64587156,77.19176136,0.123911594,298,0.136061361,5.143380609,0.595246851,2.738399197,0.091661833,20.27149533,6.353921749,1
198099,385627,18.89219284,36.77625656,218,0.2,74.44495413,0.151428001,84,0.310401153,4.348437691,0.704476983,1.523177342,0.215897976,25.08030049,7.356269031,0
108134,178851,10.31246185,17.05656052,597,0.547706422,79.58626466,0.100816897,272,0.137295712,4.830501844,0.622117316,2.794384154,0.237031119,20.7355932,6.390682486,1
316069,346107,30.14268875,33.00733566,202,0.185321101,71.94554455,0.129722142,74,0.316382745,3.129417008,0.781116976,1.522117474,0.203908091,25.46454628,7.136523505,0
16033,95342,1.529026031,9.092521667,62,0.056880734,79.09677419,0.095618371,38,0.528985488,0.259002357,0.964245442,1.161242923,0.04649931,14.22762082,3.618358606,0
142458,206681,13.58585358,19.71063614,439,0.402752294,75.19817768,0.096400016,250,0.109906148,4.329299553,0.656096266,2.804931014,0.237532596,20.84807704,6.295338895,1
67072,206128,6.396484375,19.65789795,303,0.277981651,72.68976898,0.129336776,206,0.161067548,3.750457196,0.598534735,2.476209324,0.208935145,14.93338458,4.669101122,1
44531,93012,4.246807098,8.870315552,290,0.266055046,77.78965517,0.100770434,134,0.265384395,2.553506252,0.693528626,2.358487485,0.165822096,14.11037438,4.163339591,1
31044,90943,2.960586548,8.673000336,144,0.132110092,68.16666667,0.149334,77,0.354530723,1.231701648,0.759476659,1.889273156,0.05403424,9.010095688,2.564622841,2
71189,277549,6.789112091,26.46913528,218,0.2,72.4266055,0.148796575,83,0.145742257,1.484904888,0.822046584,2.4099994,0.101578457,15.20340062,4.169537018,1
87694,171322,8.36315155,16.33853912,237,0.217431193,79.67510549,0.129967491,116,0.20466239,2.048125115,0.788997902,2.399991556,0.124090995,17.36499052,4.851948583,2
69009,168709,6.58121109,16.08934402,312,0.286238532,76.8525641,0.104147023,156,0.217711837,3.075571208,0.731613238,2.418796,0.219264426,19.84336177,5.728055296,1
72178,208702,6.883430481,19.90337372,416,0.381651376,76.95673077,0.148011072,228,0.056713841,2.488990956,0.644912508,3.387084647,0.105445322,11.529994,3.503855451,1
52677,93659,5.023670197,8.93201828,373,0.342201835,73.10723861,0.129793364,159,0.249825869,2.677571774,0.681164877,2.66663085,0.203378833,14.11830115,4.202761354,1
29755,86333,2.837657928,8.233356476,205,0.188073394,72.24878049,0.114025847,111,0.409611012,1.122794365,0.817449619,1.956108006,0.030475024,11.17837181,3.074141736,1
43804,125474,4.177474976,11.96613312,268,0.24587156,71.1380597,0.14698591,160,0.079075349,2.196657306,0.635393833,3.202423477,0.073162536,9.852770949,3.014582768,1
10989,121353,1.047992706,11.57312393,29,0.026605505,68.27586207,0.128156351,136,0.308853675,0.354411843,0.360575885,1.425362819,0.044368236,0.754119991,0.277312942,0
66589,228306,6.350421906,21.77295685,244,0.223853211,72.20491803,0.138267642,212,0.058338755,1.696334973,0.718817417,3.241799101,0.083780889,10.36910314,3.012242861,1
61525,136431,5.867481232,13.01107407,344,0.31559633,69.48546512,0.12735313,296,0.0472188,2.44995428,0.531063982,3.42034574,0.169436123,7.999036041,2.612759348,1
49126,100445,4.685020447,9.579181671,128,0.117431193,67.4375,0.136953565,91,0.247286894,0.953792621,0.853565968,2.357126689,0.049001168,12.07241536,3.264003443,1
28604,21243,2.727890015,2.02589035,19,0.017431193,78.84210526,0.166224067,95,0.338039322,0.405283959,0.611156482,1.594162026,0.048173097,1.679268496,0.522248606,0
87905,199641,8.383274078,19.03924942,195,0.178899083,74.14871795,0.13088112,138,0.08198381,1.483058888,0.845953667,3.117954298,0.138672757,17.77164105,4.813546437,1
72151,253915,6.88085556,24.21522141,195,0.178899083,70.21538462,0.140884762,82,0.130687189,0.950178096,0.881111843,2.63859484,0.077606128,15.03415155,3.994176273,1
42763,94048,4.078197479,8.969116211,201,0.18440367,71.38308458,0.150783608,128,0.198563366,1.604458711,0.737444933,2.652874159,0.124050568,10.61741734,3.054444096,1
41010,161840,3.911018372,15.43426514,183,0.167889908,78.77595628,0.116713117,103,0.203340824,1.098571598,0.890943257,2.484372713,0.077105276,19.04807908,5.034570987,1
33586,100593,3.203010559,9.593296051,198,0.181651376,71.2979798,0.14135183,138,0.140538417,1.915616774,0.663168393,2.871581263,0.110913104,9.458660649,2.841144452,1
70642,190412,6.736946106,18.15910339,297,0.272477064,72.99326599,0.136141516,247,0.048531259,2.000205642,0.6479606,3.363678278,0.057681521,9.363285306,2.839851728,1
153160,259561,14.60647583,24.75366592,130,0.119266055,70.46923077,0.150335582,90,0.299572265,3.492855121,0.793321146,1.573912152,0.340208237,30.3048665,8.447880792,0
26240,70753,2.502441406,6.747531891,133,0.122018349,77.12781955,0.120970757,60,0.639529569,0.722418087,0.894843061,1.116598326,0.070946407,13.01735806,3.433842357,0
35574,70956,3.392601013,6.766891479,236,0.216513761,86.56779661,0.11462267,76,0.610293072,1.22215123,0.833965993,1.262111904,0.108820549,13.49925879,3.673820314,1
90318,296401,8.613395691,28.26700211,321,0.294495413,71.59501558,0.127396683,133,0.146653076,2.311132239,0.8093429,2.47474256,0.229477263,21.93268471,6.061442939,1
103259,184183,9.847545624,17.56505966,710,0.651376147,77.5943662,0.131821554,316,0.119376369,5.953992524,0.518384318,2.874531933,0.217533997,18.77105287,6.182255306,1
97868,184810,9.3334198,17.62485504,584,0.535779817,79.43321918,0.138888438,253,0.13774792,5.302694203,0.584940941,2.808977262,0.417530802,20.24879173,6.385657457,1
54384,269765,5.186462402,25.7267952,280,0.256880734,71.82857143,0.134983323,120,0.175849557,2.549986418,0.804453176,2.371717489,0.154821515,23.53044767,6.51987057,1
76649,187751,7.309818268,17.90533066,62,0.056880734,77.16129032,0.127209571,74,0.31140841,5.112768579,0.73166107,1.422958652,0.395330251,32.99397216,9.528576262,0
104881,258338,10.0022316,24.63703156,375,0.344036697,76.58666667,0.084869499,268,0.119556099,3.932815178,0.689486984,2.715252215,0.25518616,21.39826289,6.330759989,1
25126,103532,2.396202087,9.873580933,69,0.063302752,78.73913043,0.11048752,74,0.375752722,0.850613675,0.903207191,1.812354422,0.311087886,16.72495295,4.392244548,1
66154,184354,6.308937073,17.58136749,337,0.309174312,78.64094955,0.131973074,153,0.122006902,3.341004912,0.644570096,2.734454023,0.138632928,15.4586095,4.702725395,1
98563,294753,9.399700165,28.10983658,216,0.198165138,75.86574074,0.114241184,115,0.17138981,1.723005364,0.844061397,2.251503411,0.060149252,20.3754534,5.520815124,1
28238,134442,2.692985535,12.82138824,175,0.160550459,75.73714286,0.1022689,206,0.128266443,2.594411882,0.590517393,2.686206771,0.179175695,10.07724393,3.168249261,1
20259,349449,1.932048798,33.32605362,59,0.05412844,91.25423729,0.116589267,77,0.19032305,0.601348249,0.926801422,2.031119311,0.060750877,15.82359614,4.091977143,0
83289,159272,7.943058014,15.18936157,502,0.460550459,73.28884462,0.107943681,223,0.160230498,4.784194035,0.556640144,2.636512472,0.244514132,16.79734057,5.397829285,1
89641,170925,8.54883194,16.30067825,262,0.240366972,73.7480916,0.108301247,156,0.164871661,2.589014485,0.78762371,2.466474571,0.065695416,21.79237364,6.096198001,1
53818,118583,5.132484436,11.30895615,283,0.259633028,73.24734982,0.107063051,142,0.281613215,2.82091508,0.711763056,2.243127291,0.158929393,16.75266497,4.891920732,1
60454,120735,5.765342712,11.51418686,210,0.19266055,69.25714286,0.123613537,158,0.079468196,1.679544985,0.774677726,3.168368773,0.081061454,13.22832513,3.728122741,1
41625,53417,3.969669342,5.094242096,115,0.105504587,70.73043478,0.123693716,61,0.515137173,0.747406992,0.876044359,1.619318557,0.067040394,11.31144763,3.010253865,1
68139,122284,6.498241425,11.66191101,236,0.216513761,73.38559322,0.144493037,119,0.097989561,1.888153465,0.727384665,3.072099422,0.142368961,11.96398639,3.462154142,1
125727,233538,11.99026108,22.27191925,182,0.166972477,76.71428571,0.122245034,111,0.100782047,1.178778847,0.889515295,2.947308256,0.068767297,20.15946227,5.334255227,1
118442,176749,11.29550934,16.85609818,106,0.097247706,77.4245283,0.104738015,29,0.255068345,0.445587009,0.962219538,2.104113827,0.023663299,23.14016562,5.896053537,0
54486,268385,5.19618988,25.59518814,255,0.233944954,71.9372549,0.146282745,211,0.053246823,2.019199353,0.695562752,3.328335827,0.092055729,11.24589706,3.316890825,1
57979,114377,5.529308319,10.90784073,161,0.147706422,75.21118012,0.097373521,129,0.141924221,1.39074456,0.846245577,2.927405429,0.106477022,16.6988055,4.514899877,1
53506,188299,5.102729797,17.95759201,228,0.209174312,68,0.117024815,134,0.12990319,1.471544824,0.827619259,2.8818774,0.069386113,15.60122435,4.269645214,1
64032,229804,6.106567383,21.91581726,199,0.182568807,70.18592965,0.09622598,100,0.156243908,0.87451411,0.90600014,2.542400596,0.041052312,17.73183774,4.646901806,1
121916,190948,11.6268158,18.21022034,317,0.290825688,77.04100946,0.120022408,219,0.058898114,1.930009833,0.80450298,3.336472566,0.142508414,17.81459104,4.931267144,1
59098,207241,5.636024475,19.7640419,194,0.177981651,64.90721649,0.122417426,188,0.073980537,1.447931333,0.777227221,3.09961387,0.069664255,11.55054829,3.25005939,1
46533,267800,4.437732697,25.53939819,266,0.244036697,70.5075188,0.15646971,183,0.076346219,1.666607684,0.709364433,3.110434421,0.101149015,9.802093816,2.867171566,1
96981,203762,9.248828888,19.43225861,568,0.521100917,81.01232394,0.135666014,226,0.091541912,1.966651491,0.7890822,3.155539353,0.106874808,16.68181301,4.660301725,1
106983,251073,10.20269394,23.94418716,62,0.056880734,79.38709677,0.163212804,76,0.292857643,1.292577551,0.884911382,1.554680769,0.128464343,21.16872035,5.615926698,0
93715,347346,8.937358856,33.12549591,202,0.185321101,65.44059406,0.1757165,155,0.196154428,0.582699827,0.839137429,2.314214771,0.061770332,6.661931604,1.808703988,1
91711,196961,8.746242523,18.7836647,571,0.523853211,80.08581436,0.089471206,307,0.125847001,4.90450443,0.56612685,2.763750239,0.254715715,17.70350355,5.650902767,1
83705,268878,7.982730865,25.64220428,182,0.166972477,73.94505495,0.105815457,125,0.170795258,1.534859742,0.862836369,2.285183938,0.121745492,20.84334697,5.582646763,1
137285,239016,13.09251785,22.79434204,355,0.325688073,73,0.115013811,150,0.158570015,3.680197302,0.735030166,2.494633347,0.236683404,24.09798761,6.946357975,1
81578,133537,7.779884338,12.73508072,111,0.101834862,71.74774775,0.116724497,65,0.330064779,1.186938548,0.880247901,1.932923991,0.132352939,18.63496591,4.948175909,1
34586,226846,3.298377991,21.6337204,156,0.143119266,69.21153846,0.117115508,98,0.181504776,2.331698396,0.771015889,2.393813953,0.186872608,18.03380027,5.092518292,1
98384,304168,9.382629395,29.00772095,193,0.17706422,66.61658031,0.167360429,119,0.302338362,6.180359903,0.510444226,1.359123713,0.300539196,19.06848764,6.311681655,0
52567,133433,5.013179779,12.72516251,224,0.205504587,70.79017857,0.13415661,288,0.171512955,4.509899532,0.391246948,2.366317175,0.185320948,10.30690606,3.70172622,1
45255,132591,4.315853119,12.64486313,253,0.232110092,75.39920949,0.129673986,174,0.130340334,3.057113124,0.489387765,2.683970701,0.217105189,8.917187365,2.992481612,1
100455,158037,9.580135345,15.07158279,268,0.24587156,64.78731343,0.138044991,196,0.158605088,4.525370539,0.596907285,2.548160487,0.253089791,17.92787206,5.613227829,1
34899,98732,3.328227997,9.415817261,191,0.175229358,82.13612565,0.129953076,105,0.349108201,2.213061834,0.719617511,2.016421196,0.273373794,13.57295672,3.947336656,1
38618,76050,3.682899475,7.252693176,261,0.239449541,68.91570881,0.12719602,122,0.390109402,2.700554948,0.639912928,1.966160537,0.108326036,12.29877163,3.752773992,1
60117,130497,5.733203888,12.44516373,147,0.134862385,65.01360544,0.147570794,88,0.266243201,1.546927606,0.780265078,2.181193977,0.125640303,12.53251831,3.511862824,1
43172,282940,4.117202759,26.98326111,159,0.14587156,62.18238994,0.11033827,153,0.267836755,7.943615711,0.37261592,1.458805492,0.41964085,17.37935547,6.330108736,0
84430,107603,8.051872253,10.26182175,160,0.146788991,69.38125,0.095322935,101,0.293356078,2.327379905,0.780849373,2.145829321,0.060061301,18.91259305,5.310100365,1
24391,56269,2.326107025,5.366230011,172,0.157798165,67.53488372,0.129214413,94,0.473490325,1.141074544,0.778287739,1.760745998,0.037479018,9.152125581,2.569536699,1
13402,119653,1.278114319,11.4109993,38,0.034862385,82.15789474,0.120097171,135,0.362753288,0.344826993,0.513788127,1.514861409,0.029413439,1.073592014,0.353984908,0
53247,130075,5.078029633,12.40491867,58,0.053211009,81.65517241,0.106687344,37,0.304845795,0.502620746,0.949692496,2.091128176,0.050629826,19.4781849,4.994377655,1
80317,260628,7.659626007,24.85542297,215,0.197247706,68.59534884,0.153868632,86,0.129248961,1.01042655,0.888831109,2.704983401,0.038486506,17.16712817,4.545494152,1
84737,144235,8.081150055,13.7553215,196,0.179816514,73.62755102,0.111648626,194,0.063771524,1.644666113,0.790439577,3.249233596,0.084601249,14.0516476,3.926139002,1
61405,84071,5.85603714,8.017635345,148,0.135779817,63.58108108,0.146011886,81,0.190141673,1.451727588,0.804048384,2.693587651,0.079872295,13.36545432,3.707104951,1
59040,200451,5.630493164,19.11649704,308,0.282568807,78.02922078,0.125174595,218,0.076578331,1.845571131,0.63808329,3.173745753,0.084897393,8.353297602,2.549684694,1
51943,235043,4.953670502,22.41544724,277,0.25412844,73.83393502,0.13938676,188,0.055087963,1.799373317,0.68252806,3.280443173,0.062673835,9.536175407,2.832025268,1
40586,123553,3.870582581,11.78293228,251,0.230275229,76.79282869,0.097637261,226,0.075860639,1.964382728,0.655246123,3.177511827,0.117001302,9.431470368,2.849781679,1
28894,98764,2.75554657,9.418869019,152,0.139449541,71.66447368,0.150048376,109,0.16150762,1.249667146,0.763621816,2.646640045,0.140307546,9.323767004,2.641754505,1
47135,183698,4.49514389,17.51880646,225,0.206422018,73.74222222,0.128702574,162,0.150230486,1.504113805,0.810355133,2.807350397,0.119438442,14.35804485,3.964562961,1
31088,279570,2.964782715,26.66187286,89,0.081651376,75.96629213,0.124812859,84,0.3735944,0.495975147,0.77251634,1.779333852,0.03882729,3.8645443,1.089110181,0
33117,72696,3.158283234,6.932830811,171,0.156880734,77.60818713,0.158290991,70,0.489869461,0.712169442,0.8919313,1.6444365,0.039017814,12.4653114,3.305459952,1
80511,163155,7.678127289,15.55967331,277,0.25412844,70.55234657,0.129689429,161,0.079435612,1.498467725,0.765880966,3.084178635,0.143342964,11.30243507,3.201060958,1
54475,251298,5.195140839,23.96564484,238,0.218348624,76.96218487,0.12667864,138,0.096696962,1.170195427,0.81196407,2.90190095,0.079221941,11.27631194,3.112010546,1
14631,245834,1.395320892,23.44455719,48,0.044036697,87.25,0.117840894,92,0.168294701,4.477397504,0.622115592,1.959629586,0.282798378,19.21971794,5.927558548,0
180934,302628,17.25521088,28.8608551,142,0.130275229,69.45070423,0.142921377,113,0.37011713,6.487818315,0.619706115,1.203749698,0.354787824,27.63162898,8.538029199,0
95291,240422,9.087657928,22.92842865,336,0.308256881,82.60416667,0.093413342,125,0.173154677,2.617523223,0.798762787,2.505668449,0.061914208,23.39675835,6.503017891,1
273027,449526,26.03788376,42.87014008,275,0.252293578,70.45090909,0.137110346,91,0.561450096,1.735434776,0.832007638,0.968280188,0.17312401,18.92515371,5.172200351,0
104757,170842,9.990406036,16.29276276,623,0.571559633,83.51845907,0.055963431,332,0.197396637,3.772590062,0.704717865,2.496668378,0.133085249,21.77982387,6.386327076,1
43218,236501,4.121589661,22.55449295,230,0.211009174,68.7,0.137569949,160,0.131083642,3.302508647,0.671358412,2.571748134,0.144688064,16.79542056,5.027097139,1
13558,126694,1.292991638,12.08248138,72,0.066055046,90.09722222,0.114479205,96,0.381995657,0.300936199,0.944055735,1.480288583,0.062309531,10.45627536,2.695229394,0
77592,214873,7.399749756,20.49188614,182,0.166972477,80.83516484,0.093131582,174,0.195616439,2.517456652,0.792033989,2.336248476,0.212151279,21.69237829,6.050595274,1
52931,90876,5.047893524,8.666610718,192,0.176146789,77.703125,0.110755867,103,0.410176365,1.787804733,0.809187658,1.88683578,0.155280982,16.95034277,4.677335489,1
90880,253853,8.666992188,24.20930862,298,0.273394495,73.18456376,0.118597566,163,0.18349987,3.477397504,0.730344286,2.434287282,0.322797437,22.31348982,6.449511045,1
33274,130406,3.17325592,12.43648529,152,0.139449541,72.68421053,0.141506532,125,0.234733752,2.04758088,0.668160168,2.306821517,0.112959544,10.29317732,3.086457909,1
61778,149571,5.891609192,14.26420212,301,0.276146789,75.75747508,0.156257891,157,0.208309261,3.566852925,0.65057226,2.525686391,0.291835927,16.84823949,5.108240153,1
107116,244432,10.21537781,23.31085205,160,0.146788991,74.8875,0.129135683,55,0.29701647,0.909306899,0.932141758,1.833262011,0.107831764,25.88771038,6.702287052,1
9333,21178,0.89006424,2.019691467,50,0.04587156,66.98,0.155634212,5,0.779501903,0.161433146,0.943404825,0.658450423,0.01412436,5.543303128,1.424612754,0
107348,178678,10.23750305,17.04006195,136,0.124770642,73.71323529,0.129529226,58,0.147243162,2.030760284,0.802465811,2.451187098,0.21353646,18.52998832,5.141766174,1
28522,127352,2.720069885,12.14523315,104,0.095412844,66.72115385,0.120049936,171,0.100275534,0.8682951,0.801697638,2.767201939,0.062743663,7.888832751,2.187079786,1
116220,168880,11.08360291,16.10565186,461,0.42293578,77.37093275,0.139467526,274,0.049777286,3.203819402,0.642841629,3.563430166,0.127277871,14.73677134,4.482566489,1
20175,42935,1.924037933,4.094600677,67,0.06146789,78,0.120997242,68,0.269450703,0.328983916,0.943186411,1.793429908,0.066565397,11.25213538,2.896064514,0
71776,120500,6.845092773,11.49177551,180,0.165137615,66.33333333,0.1684053,125,0.09260221,1.624857485,0.740817557,3.046354142,0.161391798,10.91344014,3.134602177,1
53804,115265,5.131149292,10.99252701,96,0.088073394,74.96875,0.127501044,97,0.142512063,1.208649608,0.848569739,2.82470414,0.074387202,14.7540919,3.994274962,1
53369,84489,5.089664459,8.057498932,84,0.07706422,72.67857143,0.106922468,83,0.195054875,1.231860423,0.843968927,2.647143436,0.046950032,14.55789824,3.951837391,1
139055,264145,13.26131821,25.19083023,240,0.220183486,71.07083333,0.122412388,167,0.09080204,1.339195259,0.872229876,3.029872934,0.116718929,19.62278377,5.240044954,1
110683,129171,10.55555344,12.31870651,371,0.340366972,69.89757412,0.099130181,231,0.105688832,2.445797434,0.770093444,3.239469815,0.085456024,18.83058468,5.322357798,1
12814,30184,1.222038269,2.878570557,60,0.055045872,66.13333333,0.159361116,21,0.775992736,0.302900802,0.920742513,0.760175407,0.012063693,7.339178151,1.902086121,0
52411,146039,4.99830246,13.92736435,256,0.234862385,84.5078125,0.114398234,138,0.123301183,1.427035191,0.826528574,2.887902614,0.052453119,15.02542895,4.115414414,1
51969,219115,4.956150055,20.89643478,280,0.256880734,70.25714286,0.149666836,141,0.108007424,1.586502778,0.778391197,2.889467412,0.11424534,12.73147386,3.576189643,1
37408,71864,3.567504883,6.853485107,160,0.146788991,75.31875,0.113164786,51,0.494225703,0.623038267,0.918558997,1.580292842,0.048785031,14.67732006,3.825062416,1
79717,268068,7.602405548,25.56495667,365,0.334862385,75.61643836,0.130245784,230,0.064026355,1.837750979,0.735679911,3.234486856,0.094277786,12.06768697,3.478779091,1
37771,233631,3.60212326,22.28078842,213,0.195412844,76.31924883,0.10093204,195,0.086018241,1.617402707,0.756284241,3.05038713,0.092562467,11.65533911,3.317920253,1
300975,395950,28.70321274,37.76073456,247,0.226605505,77.17408907,0.130327964,59,0.447916431,2.926792246,0.69676456,1.254579197,0.204559338,16.37690925,4.820788847,0
192105,274503,18.32056046,26.17864609,68,0.062385321,87.95588235,0.102817309,106,0.297966817,2.536903733,0.846496992,1.553569675,0.369205166,30.51484435,8.259188471,0
6379,513281,0.608348846,48.95029068,48,0.044036697,104.1041667,0.058158889,90,0.406546524,0.834642431,0.917523043,1.279006112,0.101318696,19.40258011,5.073844789,0
5320,419865,0.507354736,40.04144669,49,0.044954128,94.87755102,0.078827956,121,0.43339933,1.172942428,0.908105442,1.054797302,0.125588755,24.35505362,6.382601768,0
76011,156129,7.248973846,14.88962173,503,0.46146789,77.65606362,0.107388011,176,0.167296502,3.50130559,0.719302725,2.593208101,0.146840028,21.44583206,6.236293848,1
114950,252468,10.96248627,24.07722473,484,0.444036697,73.63636364,0.103817295,280,0.125564184,4.503779995,0.674713069,2.706357361,0.378899519,23.18734075,6.922177465,1
132328,195188,12.61978149,18.61457825,63,0.057798165,77.63492063,0.120917673,127,0.415657962,3.033836312,0.76284597,1.290230492,0.233107295,22.550564,6.384833599,0
70106,302896,6.685829163,28.88641357,64,0.058715596,69,0.137376447,57,0.349721808,2.827299561,0.8312924,1.430174161,0.265994009,30.6898541,8.379436039,0
90687,205857,8.648586273,19.63205338,311,0.285321101,75.59163987,0.112634855,95,0.214844017,2.218069945,0.834038449,2.374902192,0.110481696,24.51185131,6.681055592,1
